county,state,area mi2,Wind Capacity Intensity (MW / 1000 sq mile),Wind Project Intensity (Projects / 1000 sq mile),GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,GDP_2022,Solar MW 1000 sq mile,Solar Projects 1000 sq mile,No. of Private Schools,Median Income,Total Unemployment,Unemployment Rate,Hispanic/Latino,White,Black/African American,American Indian/Alaska Native,Asian,Native Hawaiian/Other Pacific Islander,Others,democrat_percentage_vote,republican_percentage_vote,green_percentage_vote,libertarian_percentage_vote,other_percentage_vote,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25+ Less than 9th grade,"25+ 9th to 12th grade, no diploma",25+ High school graduate,"25+ Some college, no degree",25+ Associate's degree,25+ Bachelor's degree,25+ Graduate or professional degree,25+ High school graduate or higher,25+ Bachelor's degree or higher
Marion,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.10056220529561118,0.06473295248458469,0.00045339136742836414,0.0007140914036996735,0.00020402611534276388,,,,,,,,,,,,,
Marlboro,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.09158949269031394,0.07344632768361582,0.0004805172112528394,0.001004717805346846,0.00014561127613722406,,,,,,,,,,,,,
Mccormick,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.07860862442221052,0.0865367737405652,0.0005851032707272834,0.0008191445790181967,0.00011702065414545668,,,,,,,,,,,,,
Newberry,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.06224393036695114,0.102365233571288,0.0005367398421984864,0.001359740933569499,0.0001610219526595459,,,,,,,,,,,,,
Oconee,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.04267892855971935,0.12170912429100685,0.0003606439133143176,0.001815514245434576,0.00010245565719156749,,,,,,,,,,,,,
Orangeburg,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.1104032682117866,0.05502163976863649,0.00042875055616227806,0.0006957084496218097,0.00011729968045949117,,,,,,,,,,,,,
Pickens,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.039519109350201,0.12426870098124398,0.00046918986549890525,0.0022967133539545177,0.00011295311576825496,,,,,,,,,,,,,
Richland,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.11399634716389265,0.0501430866121149,0.0006294435100246618,0.0017430081896447943,0.00015478119098967093,,,,,,,,,,,,,
Saluda,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.05324922723024944,0.1116023290920854,0.0003773991805046366,0.0013478542160879879,8.98569477391992e-05,,,,,,,,,,,,,
Spartanburg,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.0593387373448589,0.1048961241353021,0.0004226789097799155,0.0019082214972026953,0.00010090477952305674,,,,,,,,,,,,,
Sumter,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.09327814118288362,0.07154538021259199,0.0005178522758244753,0.0012094576178795311,0.00011583537748705369,,,,,,,,,,,,,
Union,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.062042694425586485,0.10287646777802922,0.00045259108395564606,0.0012069095572150561,8.800382188026452e-05,,,,,,,,,,,,,
Williamsburg,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.1072776561359608,0.05767907413199875,0.0006464393702429361,0.0008445417578980294,0.00021895527056615578,,,,,,,,,,,,,
York,South carolina,,,,,,,,,,,,,,,,,,,,,,,0.06827259053569362,0.09571560800647923,0.0004604882563924563,0.002090709244475298,0.00012727062362605576,,,,,,,,,,,,,
Aurora,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.22562277580071174,0.7487544483985765,,0.025622775800711744,,,,,,,,,,,,,,
Beadle,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.29755684225391893,0.6790001412229911,,0.023443016523089957,,,,,,,,,,,,,,
Bennett,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.39391377852916315,0.5866441251056635,,0.01944209636517329,,,,,,,,,,,,,,
Bon homme,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.24025324891702765,0.7447517494168611,,0.014995001666111295,,,,,,,,,,,,,,
Brookings,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.41944120271847324,0.5491865174709961,,0.03137227981053065,,,,,,,,,,,,,,
Brown,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.37259930472445435,0.6029520715791873,,0.024448623696358352,,,,,,,,,,,,,,
Brule,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.27028112449799196,0.7028112449799196,,0.026907630522088354,,,,,,,,,,,,,,
Buffalo,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.6411657559198543,0.3333333333333333,,0.025500910746812388,,,,,,,,,,,,,,
Butte,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.19554352353186172,0.7769679300291545,,0.027488546438983758,,,,,,,,,,,,,,
Campbell,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.13402061855670103,0.8556701030927835,,0.010309278350515464,,,,,,,,,,,,,,
Charles mix,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.3111287338091462,0.6745968807824478,,0.014274385408406027,,,,,,,,,,,,,,
Clark,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.23621621621621622,0.7421621621621621,,0.021621621621621623,,,,,,,,,,,,,,
Clay,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.5410670410670411,0.431028431028431,,0.027904527904527906,,,,,,,,,,,,,,
Codington,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.29154319580578986,0.6806473672213358,,0.027809436972874402,,,,,,,,,,,,,,
Corson,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.4848012470771629,0.5042868277474669,,0.010911925175370226,,,,,,,,,,,,,,
Custer,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.27702948671277755,0.7011285038223517,,0.02184200946487077,,,,,,,,,,,,,,
Davison,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.3132245091081145,0.6639460610361959,,0.022829429855689615,,,,,,,,,,,,,,
Day,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.3549257759784076,0.6305668016194332,,0.014507422402159244,,,,,,,,,,,,,,
Deuel,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.2591489361702128,0.7229787234042553,,0.017872340425531916,,,,,,,,,,,,,,
Dewey,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.5752797558494405,0.40183112919633773,,0.02288911495422177,,,,,,,,,,,,,,
Douglas,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.1265377855887522,0.8599882835383714,,0.013473930872876391,,,,,,,,,,,,,,
Edmunds,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.21007556675062972,0.7748110831234257,,0.015113350125944584,,,,,,,,,,,,,,
Fall river,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.26051459673428995,0.7120237506185056,,0.027461652647204356,,,,,,,,,,,,,,
Faulk,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.16751269035532995,0.8155668358714044,,0.01692047377326565,,,,,,,,,,,,,,
Grant,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.28197596795727636,0.6990654205607477,,0.018958611481975966,,,,,,,,,,,,,,
Gregory,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.20150575730735165,0.7843224092116917,,0.0141718334809566,,,,,,,,,,,,,,
Haakon,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.09234828496042216,0.9023746701846965,,0.005277044854881266,,,,,,,,,,,,,,
Hamlin,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.20986052546221212,0.7693804735647097,,0.02075900097307817,,,,,,,,,,,,,,
Hand,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.20315904139433552,0.7805010893246187,,0.016339869281045753,,,,,,,,,,,,,,
Hanson,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.233249581239531,0.7508375209380235,,0.015912897822445562,,,,,,,,,,,,,,
Harding,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.06027060270602706,0.9200492004920049,,0.01968019680196802,,,,,,,,,,,,,,
Hughes,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.3385303221368795,0.6330390920554855,,0.028430585807634988,,,,,,,,,,,,,,
Hutchinson,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.20228298380674276,0.7815237589593841,,0.016193257233873107,,,,,,,,,,,,,,
Hyde,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.19154929577464788,0.7943661971830986,,0.014084507042253521,,,,,,,,,,,,,,
Jackson,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.3219730941704036,0.6618834080717488,,0.016143497757847534,,,,,,,,,,,,,,
Jerauld,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.268389662027833,0.7166998011928429,,0.014910536779324055,,,,,,,,,,,,,,
Jones,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.15025041736227046,0.8313856427378965,,0.018363939899833055,,,,,,,,,,,,,,
Kingsbury,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.2947103274559194,0.6851385390428212,,0.020151133501259445,,,,,,,,,,,,,,
Lake,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.3521198705942449,0.6267665588285374,,0.021113570577217775,,,,,,,,,,,,,,
Lawrence,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.32810240092565807,0.6329910326873012,,0.038906566387040785,,,,,,,,,,,,,,
Lincoln,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.36982960859365355,0.60553772070626,,0.024632670700086432,,,,,,,,,,,,,,
Lyman,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.3287413901064496,0.6524733876017533,,0.01878522229179712,,,,,,,,,,,,,,
Marshall,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.3939393939393939,0.5909090909090909,,0.015151515151515152,,,,,,,,,,,,,,
Mccook,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.26517241379310347,0.713103448275862,,0.021724137931034483,,,,,,,,,,,,,,
Mcpherson,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.16767371601208458,0.8119335347432024,,0.02039274924471299,,,,,,,,,,,,,,
Meade,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.2403072421360644,0.7223847841989759,,0.03730797366495977,,,,,,,,,,,,,,
Mellette,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.38751625487646296,0.5838751625487646,,0.02860858257477243,,,,,,,,,,,,,,
Miner,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.281195079086116,0.6915641476274165,,0.027240773286467488,,,,,,,,,,,,,,
Minnehaha,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.43846803717262745,0.5334250373675887,,0.02810692545978381,,,,,,,,,,,,,,
Moody,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.367747972551466,0.6085464753587024,,0.023705552089831567,,,,,,,,,,,,,,
Oglala lakota,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.8840625,0.0928125,,0.023125,,,,,,,,,,,,,,
Pennington,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.35825306860461076,0.6096004728954414,,0.03214645849994784,,,,,,,,,,,,,,
Perkins,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.1431995206710605,0.8394248052726183,,0.01737567405632115,,,,,,,,,,,,,,
Potter,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.1644927536231884,0.8253623188405798,,0.010144927536231883,,,,,,,,,,,,,,
Roberts,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.424425354074762,0.5581611330392384,,0.017413512885999537,,,,,,,,,,,,,,
Sanborn,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.2168776371308017,0.7637130801687764,,0.019409282700421943,,,,,,,,,,,,,,
Spink,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.31552323743281696,0.6651912741068606,,0.019285488460322478,,,,,,,,,,,,,,
Stanley,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.25484261501210653,0.7282082324455206,,0.01694915254237288,,,,,,,,,,,,,,
Sully,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.1989247311827957,0.7806451612903226,,0.02043010752688172,,,,,,,,,,,,,,
Todd,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.773139031114612,0.20953131153997637,,0.01732965734541158,,,,,,,,,,,,,,
Tripp,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.1836053412462908,0.8015578635014837,,0.01483679525222552,,,,,,,,,,,,,,
Turner,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.2504397537379068,0.7233948988566403,,0.026165347405452948,,,,,,,,,,,,,,
Union,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.30773574251835123,0.6712591756070017,,0.021005081874647093,,,,,,,,,,,,,,
Walworth,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.2189922480620155,0.762015503875969,,0.018992248062015504,,,,,,,,,,,,,,
Yankton,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.36844036697247706,0.6037614678899083,,0.02779816513761468,,,,,,,,,,,,,,
Ziebach,South dakota,,,,,,,,,,,,,,,,,,,,,,,0.5309050772626932,0.445916114790287,,0.023178807947019868,,,,,,,,,,,,,,
Dekalb,Tennessee,,,,,,,,,,,,,,,,,,,,,,,0.20556795489251733,0.7837425114530717,,,0.010689533654410902,,,,,,,,,,,,,
Mcminn,Tennessee,,,,,,,,,,,,,,,,,,,,,,,0.19090351952372614,0.7966205568201716,,,0.01247592365610226,,,,,,,,,,,,,
Mcnairy,Tennessee,,,,,,,,,,,,,,,,,,,,,,,0.17232815964523282,0.8064745011086475,,,0.021197339246119735,,,,,,,,,,,,,
Van buren,Tennessee,,,,,,,,,,,,,,,,,,,,,,,0.1862375898664841,0.8017802122560767,,,0.011982197877439232,,,,,,,,,,,,,
Deaf smith,Texas,,,,,,,,,,,,,,,,,,,,,,,0.2741865509761388,0.7145336225596529,0.00368763557483731,0.007592190889370932,0.0,,,,,,,,,,,,,
Dewitt,Texas,,,,,,,,,,,,,,,,,,,,,,,0.18403547671840353,0.8089430894308943,0.0013550135501355014,0.005666420300566642,0.0,,,,,,,,,,,,,
El paso,Texas,,,,,,,,,,,,,,,,,,,,,,,0.6678163979169869,0.31616734588289985,0.005417483663193728,0.01029509352188926,0.00030367901503023666,,,,,,,,,,,,,
Fort bend,Texas,,,,,,,,,,,,,,,,,,,,,,,0.5469771813131793,0.4411519548884799,0.003051628747405696,0.00846959839334963,0.00034963665758543723,,,,,,,,,,,,,
Jeff davis,Texas,,,,,,,,,,,,,,,,,,,,,,,0.3839080459770115,0.6007662835249042,0.0022988505747126436,0.013026819923371647,0.0,,,,,,,,,,,,,
Jim hogg,Texas,,,,,,,,,,,,,,,,,,,,,,,0.5879174852652259,0.40913555992141454,0.0009823182711198428,0.0019646365422396855,0.0,,,,,,,,,,,,,
Jim wells,Texas,,,,,,,,,,,,,,,,,,,,,,,0.44765527836710806,0.5452483722291316,0.0020484307557246326,0.005047918648035701,0.0,,,,,,,,,,,,,
La salle,Texas,,,,,,,,,,,,,,,,,,,,,,,0.4372402327514547,0.5548628428927681,0.0029093931837073984,0.004987531172069825,0.0,,,,,,,,,,,,,
Live oak,Texas,,,,,,,,,,,,,,,,,,,,,,,0.16204986149584488,0.8308270676691729,0.001187178472497032,0.00593589236248516,0.0,,,,,,,,,,,,,
Mcculloch,Texas,,,,,,,,,,,,,,,,,,,,,,,0.14260768335273574,0.8451688009313155,0.0017462165308498253,0.010477299185098952,0.0,,,,,,,,,,,,,
Mclennan,Texas,,,,,,,,,,,,,,,,,,,,,,,0.3748569560241949,0.6083762465260749,0.002482834722903384,0.013252002615661273,0.001031960111165604,,,,,,,,,,,,,
Mcmullen,Texas,,,,,,,,,,,,,,,,,,,,,,,0.10271317829457365,0.8914728682170543,0.001937984496124031,0.003875968992248062,0.0,,,,,,,,,,,,,
Palo pinto,Texas,,,,,,,,,,,,,,,,,,,,,,,0.17439346625030028,0.8150372327648331,0.002161902474177276,0.008087116662663143,0.0003202818480262631,,,,,,,,,,,,,
Red river,Texas,,,,,,,,,,,,,,,,,,,,,,,0.21460558043403377,0.7779882879779538,0.0012056493282810886,0.006200482259731312,0.0,,,,,,,,,,,,,
San augustine,Texas,,,,,,,,,,,,,,,,,,,,,,,0.2448775612193903,0.7513743128435783,0.0004997501249375312,0.003248375812093953,0.0,,,,,,,,,,,,,
San jacinto,Texas,,,,,,,,,,,,,,,,,,,,,,,0.18488924050632913,0.803876582278481,0.0030854430379746835,0.007990506329113923,0.00015822784810126583,,,,,,,,,,,,,
San patricio,Texas,,,,,,,,,,,,,,,,,,,,,,,0.3471476574871577,0.6379050635355915,0.003591981769726932,0.01123942682785524,0.00011587037966861072,,,,,,,,,,,,,
San saba,Texas,,,,,,,,,,,,,,,,,,,,,,,0.11029976940814758,0.8870099923136049,0.0,0.002690238278247502,0.0,,,,,,,,,,,,,
Tom green,Texas,,,,,,,,,,,,,,,,,,,,,,,0.2707144437071444,0.7147312541473125,0.00212342402123424,0.01207697412076974,0.00035390400353904004,,,,,,,,,,,,,
Val verde,Texas,,,,,,,,,,,,,,,,,,,,,,,0.4431282722513089,0.5421465968586388,0.003075916230366492,0.01112565445026178,0.0005235602094240838,,,,,,,,,,,,,
Van zandt,Texas,,,,,,,,,,,,,,,,,,,,,,,0.13508010296208076,0.8555841561335433,0.0012678166660263551,0.006723270198624611,0.0013446540397249222,,,,,,,,,,,,,
Box elder,Utah,,,,,,,,,,,,,,,,,,,,,,,0.04138141583095881,0.19934870295674056,0.0005088258150464419,0.00568034637160937,0.003080709025644821,,,,,,,,,,,,,
Salt lake,Utah,,,,,,,,,,,,,,,,,,,,,,,0.17679965701942316,0.14037199731909208,0.0013435032197118696,0.007451777504157664,0.0073663982709485576,,,,,,,,,,,,,
San juan,Utah,,,,,,,,,,,,,,,,,,,,,,,0.11316707866802385,0.12850807037952597,0.000618002035771412,0.0035989530318452814,0.004107895884833503,,,,,,,,,,,,,
Grand isle,Vermont,,,,,,,,,,,,,,,,,,,,,,,0.5786924939467313,0.3794534763057765,0.002248356969906607,0.008128675198893117,0.031476997578692496,,,,,,,,,,,,,
Buena vista city,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.09906340057636888,0.22370317002881845,,0.008645533141210375,0.0019212295869356388,,,,,,,,,,,,,
Charles city,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.19695263829467838,0.1321774375140734,,0.004053141184417924,0.0001501163401636268,,,,,,,,,,,,,
Colonial heights city,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.1081513828238719,0.2185953420669578,,0.0049126637554585155,0.0016739446870451238,,,,,,,,,,,,,
Falls church city,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.2700986506406622,0.05631779869221756,,0.0043088785576595985,0.0026080054427939678,,,,,,,,,,,,,
Isle of wight,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.13356923601637108,0.19479024556616645,,0.004661209640745794,0.0003126421100500227,,,,,,,,,,,,,
James city,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.17159222922836212,0.15547586910829522,,0.004767756535519786,0.0014974784611562146,,,,,,,,,,,,,
King and queen,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.12879708383961117,0.19846091535034427,,0.005184285135682463,0.0008910490076954233,,,,,,,,,,,,,
King george,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.1266137157048804,0.1978866474543708,,0.0073569035402169585,0.0014760666338651859,,,,,,,,,,,,,
King william,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.10120766197882711,0.22725156002607805,,0.00440843190214523,0.0004656794262829468,,,,,,,,,,,,,
Manassas park city,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.21857205431449847,0.10835523434077968,,0.005475251861585633,0.0009307928164695576,,,,,,,,,,,,,
New kent,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.1064427705986686,0.2218459908322392,,0.003961946882270288,0.001082625020155253,,,,,,,,,,,,,
Newport news city,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.21778844181944956,0.10818670276034617,,0.005898035355399697,0.0014601533981378942,,,,,,,,,,,,,
Prince edward,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.17312445604873802,0.1543603133159269,,0.00473455178416014,0.001114012184508268,,,,,,,,,,,,,
Prince george,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.13576848825429594,0.19311122579658618,,0.0037272779402488677,0.0007263413422023434,,,,,,,,,,,,,
Prince william,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.20861973040343107,0.11860671932430006,,0.004734222058671059,0.0013726615469311523,,,,,,,,,,,,,
Virginia beach city,Virginia,,,,,,,,,,,,,,,,,,,,,,,0.17184048621754194,0.15382689917748785,,0.006159692366694918,0.0015062555716086196,,,,,,,,,,,,,
Grays harbor,Washington,,,,,,,,,,,,,,,,,,,,,,,0.45144507166827086,0.5170781197159283,0.0052027782836034445,0.019874613043365158,0.006399417288832236,,,,,,,,,,,,,
Pend oreille,Washington,,,,,,,,,,,,,,,,,,,,,,,0.3031684788962937,0.6697065357184614,0.003624459254062902,0.017186951946685375,0.006313574184496668,,,,,,,,,,,,,
San juan,Washington,,,,,,,,,,,,,,,,,,,,,,,0.7369099037660074,0.23164355535348943,0.005531560203076457,0.015912707433507617,0.010002273243919073,,,,,,,,,,,,,
Walla walla,Washington,,,,,,,,,,,,,,,,,,,,,,,0.4379258501007645,0.5246153354019385,0.004222513675186335,0.02459934103195675,0.008636959790153866,,,,,,,,,,,,,
Barbour,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.21821177175378165,0.7662123708252209,0.003444660775797514,0.01213119664519994,,,,,,,,,,,,,,
Berkeley,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.3334820995439992,0.6457553119239352,0.003512176190938197,0.01725041234112739,,,,,,,,,,,,,,
Boone,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.22647581003106967,0.7563249001331558,0.0036617842876165113,0.013537505548158012,,,,,,,,,,,,,,
Braxton,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.2572387005649718,0.7274011299435028,0.004413841807909605,0.010946327683615819,,,,,,,,,,,,,,
Brooke,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.2765578078078078,0.7080518018018018,0.00243993993993994,0.01295045045045045,,,,,,,,,,,,,,
Cabell,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.40133832976445394,0.5813972162740899,0.003158458244111349,0.014105995717344754,,,,,,,,,,,,,,
Calhoun,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.19118142039717267,0.7956916863009088,0.003365870077415012,0.009761023224503534,,,,,,,,,,,,,,
Clay,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.19049034175334323,0.7961367013372956,0.00237741456166419,0.01099554234769688,,,,,,,,,,,,,,
Doddridge,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.14027732989358271,0.8445662689455015,0.005482102547565301,0.009674298613350531,,,,,,,,,,,,,,
Fayette,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.300260941762543,0.6867512750563397,0.003617601707982446,0.00937018147313486,,,,,,,,,,,,,,
Gilmer,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.22501878287002253,0.7558226897069872,0.004507888805409466,0.014650638617580767,,,,,,,,,,,,,,
Grant,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.11018333635868578,0.884189508077691,0.0019967326193501543,0.0036304229442730078,,,,,,,,,,,,,,
Greenbrier,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.29369085173501575,0.6892744479495269,0.0037854889589905363,0.013249211356466877,,,,,,,,,,,,,,
Hampshire,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.19224667856434663,0.7964505254808646,0.002082093991671624,0.009220701963117191,,,,,,,,,,,,,,
Hancock,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.2746376811594203,0.7105797101449275,0.003115942028985507,0.011666666666666667,,,,,,,,,,,,,,
Hardy,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.2181329963670826,0.7674932870004738,0.003001105670510188,0.011372610961933344,,,,,,,,,,,,,,
Harrison,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.3024782537337929,0.6789102248481864,0.0034794025931396684,0.01513211882488101,,,,,,,,,,,,,,
Jackson,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.23741486526502814,0.7471868522357121,0.0027391175599644655,0.012659164939295232,,,,,,,,,,,,,,
Jefferson,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.4377504241417897,0.5426488105981302,0.004295563657365629,0.015305201602714508,,,,,,,,,,,,,,
Kanawha,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.41758669325421915,0.5641505763338359,0.0033801857886289577,0.014882544623315987,,,,,,,,,,,,,,
Lewis,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.20624916186133835,0.7753788386750704,0.002816145903178222,0.015555853560413035,,,,,,,,,,,,,,
Lincoln,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.21851851851851853,0.767816091954023,0.00280970625798212,0.010855683269476373,,,,,,,,,,,,,,
Logan,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.17910333179794258,0.8086903116843237,0.001919238446184554,0.010287118071549209,,,,,,,,,,,,,,
Marion,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.3450802512212142,0.6319299061797318,0.004303326354966271,0.01868651624408777,,,,,,,,,,,,,,
Marshall,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.24538352272727273,0.7411221590909091,0.0033380681818181816,0.01015625,,,,,,,,,,,,,,
Mason,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.22547531911095242,0.7579219851825404,0.003213424975453004,0.013389270731054182,,,,,,,,,,,,,,
Mcdowell,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.20422858893825646,0.7887237628313161,0.002604565650375364,0.0044430825800520915,,,,,,,,,,,,,,
Mercer,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.2210551444258773,0.765377576191613,0.002944218986233787,0.01062306039627596,,,,,,,,,,,,,,
Mineral,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.20665009322560596,0.7799875699192045,0.0018645121193287756,0.011497824735860782,,,,,,,,,,,,,,
Mingo,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.13939333466373977,0.8525244462183197,0.0022949511075633605,0.00578726801037717,,,,,,,,,,,,,,
Monongalia,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.4820783418900932,0.4944618748811561,0.004539836470811942,0.01891994675793877,,,,,,,,,,,,,,
Monroe,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.20724191063174113,0.7808936825885978,0.002003081664098613,0.009861325115562404,,,,,,,,,,,,,,
Morgan,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.2297872340425532,0.751811385853939,0.004485336400230017,0.013916043703277746,,,,,,,,,,,,,,
Nicholas,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.20940733772342426,0.7788334901222954,0.0018814675446848542,0.009877704609595485,,,,,,,,,,,,,,
Ohio,West virginia,,,,,,,,,,,,,,,,,,,,,,,0.36300130666398633,0.6208664187355513,0.0031158910443260628,0.013016383556136294,,,,,,,,,,,,,,
